Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,035720.KS,035720.KS,035720.KS,035720.KS,035720.KS,,,,,,,
Date,,,,,,,,,,,,
2024-09-25,35795.9453125,36644.66368113668,35746.020702580194,36395.04063153765,957615,35688.6087890625,38177.350846354166,38481.81028114719,32895.407296977806,-603.1186414489421,-842.3965241794608,42.75861845680155
2024-09-26,36694.58984375,36694.58984375,35845.87143920068,35895.796051232996,956351,35591.255859375,38112.448828125,38069.004501817486,33113.507216932514,-458.14022689013655,-765.545264721596,53.69127974937064
2024-09-27,36594.7421875,36844.36525835607,36195.34527413028,36694.59141584243,764657,35523.8576171875,38040.05813802083,37797.19015024709,33250.52508412792,-347.29723390941945,-681.8956585591608,72.72724039551056
2024-09-30,36095.49609375,37493.38529240145,36095.49609375,36994.139150025934,1575319,35473.9330078125,37975.98821614583,37643.57060748578,33304.295408139216,-296.3225291221461,-604.7810326717579,64.91226504836644
2024-10-02,35945.71875,36494.889453125,35446.47265625,35646.17109375,1085080,35424.008203125,37907.75787760417,37494.89960174049,33353.116804509504,-264.9562376463946,-536.8160736666853,68.51848631981906
2024-10-04,36644.6640625,36994.13633557561,35895.7949059094,35945.71951634877,1058670,35399.0458984375,37847.848307291664,37393.26300078436,33404.82879609064,-181.60574232895306,-465.77400739913884,72.13111705129651
2024-10-07,36694.58984375,37044.06212797619,36095.49449936225,36644.665231717685,1092340,35391.5572265625,37768.8009765625,37363.92710575738,33419.187347367624,-110.25038319331361,-394.6692825579738,72.13111705129651
2024-10-08,36944.21484375,37044.06407305743,36295.19485325169,36494.89331186655,1017162,35431.4970703125,37678.93671875,37498.23565546293,33364.75848516207,-33.175667252937274,-322.3705594969665,71.42854324987869
2024-10-10,37293.68359375,37493.3820333417,36844.362104668675,37044.06054426037,1900499,35591.2556640625,37594.06484375,37717.266127816656,33465.24520030834,55.466425489561516,-246.8031624996609,68.51848631981906
2024-10-11,37343.609375,37443.458597927805,36844.363260360966,37293.6847635361,866028,35738.533203125,37505.0326171875,37923.78680258859,33553.27960366141,128.2659459375136,-171.78934081222602,67.3076561377375
2024-10-14,37343.609375,37443.458597927805,36195.343311330216,37343.609375,1085483,35908.276953125,37422.65703125,38034.7746423305,33781.7792639195,183.8408870755011,-100.66329523468062,71.42851440027273
2024-10-15,37593.234375,37593.234375,36494.89286603586,36494.89286603586,1486111,36090.501953125,37346.10598958333,38132.926693269306,34048.077212980694,245.20056019414915,-31.490524148914673,78.94732940801487
2024-10-16,37543.30859375,37743.00704371675,37044.062468833115,37193.83630630818,1084146,36267.734375,37274.54739583333,38155.15744673154,34380.31130326846,286.49738638176495,32.10705795722126,74.99995342693897
2024-10-17,37293.68359375,37743.005082831325,37243.75898385207,37493.3820333417,774171,36412.515625,37215.469921875,38132.912755470694,34692.118494529306,295.6744167409197,84.82052971396095,66.23368969340028
2024-10-18,38441.953125,38641.651582792205,37343.611607142855,37343.611607142855,1975410,36569.7783203125,37170.537825520834,38430.045933671645,34709.510706953355,391.09473741557304,146.07537125428337,77.89469349432122
2024-10-21,39340.59375,39739.99064086295,38541.799968274114,38691.57380234772,1774111,36759.491796875,37141.41510416667,38928.55489085126,34590.428702898746,533.0837594550903,223.47704889444475,77.89467528820123
2024-10-22,37293.68359375,39290.667989667,37243.75898385207,39240.743379769076,1787402,36861.837109375,37074.848958333336,38920.734589053594,34802.93962969641,474.96741087402916,273.77512129036165,55.22384748020136
2024-10-23,37643.15625,37942.703912466844,36994.136314655174,37693.080860411144,811188,37001.6259765625,37019.0998046875,38853.91495315084,35149.33699997416,451.9000857222054,309.4001141767304,61.832016843111205
2024-10-24,37393.53515625,37593.233608352806,36994.138252044395,37443.4597692757,637040,37098.9791015625,36995.80169270833,38806.09529020559,35391.862912919416,408.76474274602515,329.2730398905894,60.90226404327479
2024-10-25,36444.96484375,37643.15546875,36045.56796875,37393.532421875,852346,37118.948828125,36945.04498697917,38782.98044221126,35454.917214038745,294.64153180746507,322.34673827396455,48.55072094000303
2024-10-28,37393.53515625,37393.53515625,36195.34444363318,36395.04289573598,686130,37198.8283203125,36893.45625,38744.63422111344,35653.022419511566,277.5404480885627,313.3854802368842,54.487178201136324
2024-10-29,37293.68359375,37743.005082831325,36994.13593436245,37193.83437395415,450611,37228.7830078125,36852.68444010417,38756.56060664549,35701.0054089795,253.01394220522343,301.31117263055205,52.287555294177814
