Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,035420.KS,035420.KS,035420.KS,035420.KS,035420.KS,,,,,,,
Date,,,,,,,,,,,,
2024-09-26,170065.796875,170065.796875,166284.34556941193,166284.34556941193,700659,161950.6078125,164939.28229166666,171354.9564665532,152546.2591584468,671.9658636069216,-658.8060858715386,56.82925652345749
2024-09-27,169568.25,170563.36883802817,167777.0360915493,170065.80941901408,844604,162074.99765625,165063.67213541668,171824.51454074768,152325.4807717523,1124.879166180035,-302.06903546122385,69.13949822739067
2024-09-30,168573.125,176434.56353305787,168573.125,173150.6714876033,1947054,162353.63125,165221.23255208333,172523.95531558036,152183.30718441965,1387.5234440800268,35.8494604470263,64.81482468668176
2024-10-02,167378.984375,170264.82893318965,167279.47249368313,167378.984375,940787,162517.82578125,165360.54921875,172910.13944497664,152125.51211752335,1482.2275613055972,325.1250806187405,67.74195999217957
2024-10-04,169866.78125,171060.92382469244,167378.98421939072,168473.61491285881,1171102,162597.43515625,165541.32916666666,173197.7418706702,151997.1284418298,1737.991192336398,607.698302962272,75.07991291348537
2024-10-07,165289.234375,171060.92347418724,164990.69873193858,170961.41159316676,1084682,162572.55703125,165508.15859375,173143.6423514991,152001.47171100092,1553.4092016358918,796.8404826969961,61.12854099561338
2024-10-08,165388.75,166582.89259927798,164294.11928399518,165687.2856498195,893907,162617.3375,165436.84192708333,173230.18431999238,152004.4906800076,1399.0295812678814,917.2783024111732,66.66670227134719
2024-10-10,171558.484375,173847.25765842517,166980.93780814967,167080.4496900377,1408359,163358.7015625,165465.03697916667,174306.51629098057,152410.88683401945,1754.3060729308927,1084.683856515117,69.37503956082455
2024-10-11,172454.09375,172653.11751658973,170364.34420080786,172056.04621682054,576782,164030.40703125,165395.37864583332,175493.73530967315,152567.07875282687,2084.1091310949996,1284.5689114310935,70.12198945786665
2024-10-14,172454.09375,173449.21258294865,169070.68971797463,172454.09375,677634,164831.478125,165348.93984375,176298.4661916753,153364.49005832468,2318.751309074345,1491.4053909597437,69.65947809229175
2024-10-15,174344.8125,174842.3718964041,171558.479880137,171558.479880137,1056877,165836.5484375,165355.57395833332,176913.11508221223,154759.98179278776,2626.9898239120375,1718.5222775502025,72.83584216219865
2024-10-16,176136.03125,176832.61442443504,172454.09161370056,173051.16290607344,864891,166732.15546875,165367.18385416668,178109.5440245548,155354.76691294517,2981.439274865639,1971.10567701329,68.07021120106661
2024-10-17,174145.796875,176832.61774107144,174145.796875,176136.03455357143,571148,167657.61640625,165423.57395833332,178216.56663850037,157098.6661739996,3066.4001848735206,2190.164578585336,61.98633525409802
2024-10-18,175937.0,176733.09502262442,174543.83371040723,175638.46436651584,570513,168493.51640625,165479.9640625,178885.2911108147,158101.74170168533,3240.908267530758,2400.3133163744205,68.15068861457587
2024-10-21,175937.0,178325.2850678733,175339.92873303167,175937.0,537952,169324.440625,165511.47604166667,179275.51853226242,159373.36271773756,3340.6976967632654,2588.3901924521897,62.04083071372036
2024-10-22,170364.34375,176235.544848861,169966.29621787384,176036.5210827979,765563,169851.85390625,165494.89088541668,178742.6879254566,160961.01988704343,2936.267290073476,2657.9656119764472,51.35134991767242
2024-10-23,171658.0,173747.74956521738,169966.2979710145,171160.44057971015,589358,170478.77890625,165491.57395833332,177815.6498817316,163141.9079307684,2689.141774404008,2664.2008444619596,55.183961416992865
2024-10-24,171259.9375,172553.5918797211,169966.2831202789,171259.9375,384523,170747.4609375,165516.45182291666,177762.7296458549,163732.1922291451,2433.1251535871415,2617.985706286996,56.70101423993517
2024-10-25,166980.9375,172056.0434669249,166284.35432806914,171259.94841328962,627017,170737.51015625,165451.76927083332,177774.6160646929,163700.4042478071,1863.4696796868811,2467.0825009669734,45.30744237900837
2024-10-28,169568.25,169866.78565140846,166980.94102112675,166980.94102112675,319943,170946.48515625,165325.72109375,177549.65195683987,164343.31835566016,1602.3175884010852,2294.1295184537958,57.439457646567284
2024-10-29,168374.09375,170961.40251920803,165886.29685653074,169568.23625886525,352478,170861.9,165232.84322916667,177555.29185132412,164168.50814867587,1284.1908919418056,2092.141793151398,54.99997906447513
2024-10-30,173548.71875,174444.32567015482,169667.75542932912,169767.26730934632,716996,171060.9234375,165222.89192708334,177828.65425299705,164293.19262200294,1433.1022734401922,1960.333889209157,53.44826932749882
2024-10-31,169170.203125,173946.77356617647,168871.66747242646,171259.9526930147,485411,171090.77734375,165168.16041666668,177817.44405527157,164364.11063222843,1184.1557871675468,1805.098268800835,44.923078855586915
