Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,000660.KS,000660.KS,000660.KS,000660.KS,000660.KS,,,,,,,
Date,,,,,,,,,,,,
2024-10-22,187461.421875,194947.900384385,187161.9627346246,194947.900384385,3466963,179387.284375,178090.25026041668,202045.78201911817,156728.7867308818,4849.8576075308665,3466.524454398892,52.481385096424624
2024-10-23,195646.640625,196345.37862723213,187661.06345663266,188160.16202965562,4366079,181341.78125,177946.1765625,202395.1758423181,160288.3866576819,5301.325282342383,3833.48461998759,63.44221434098656
2024-10-24,197842.671875,201635.82098259334,189657.455379667,193151.14534718718,6344515,183161.9265625,177838.70338541668,203242.53438325686,163081.31874174316,5769.807289304736,4220.749153851019,69.06946009310693
2024-10-25,200637.625,205628.61069651743,199040.50957711443,202634.01927860698,5530362,185047.07890625,177719.68098958334,204189.34282958787,165904.81498291215,6294.058030778891,4635.410929236594,68.15114547355746
2024-10-28,195646.640625,204630.41493941325,193849.88576211734,203133.11922034438,4114186,186592.99296875,177824.74270833333,203713.17565956828,169472.81027793174,6234.927430443524,4955.31422947798,58.125912865871136
2024-10-29,189956.921875,196644.842928928,188759.0852683263,195646.64575669993,4067991,187077.11875,177805.0796875,203991.34220785525,170162.89529214473,5663.666034962051,5096.984590574794,59.16542891115384
2024-10-30,194648.4375,195047.71634615384,189058.53365384616,189857.09134615384,3580400,187636.10859375,177800.49427083333,204785.52256221167,170486.6946252883,5525.805321579537,5182.748736775743,56.576860315178074
2024-10-31,185964.125,192552.22604669887,185764.48557434246,189557.63466183576,4573282,188220.05390625,177762.45078125,204211.60315084487,172228.5046616551,4662.056981219095,5078.610385664413,50.2109662839222
2024-11-01,181871.515625,184566.6478543496,180174.58051763172,182170.9747615944,3478519,188873.87265625,177561.52552083333,202400.78872886003,175346.95658363996,3605.7262575040513,4784.033560032341,47.473398885373854
2024-11-04,193650.25,193650.25,183368.8192010309,184866.1149484536,3569575,189867.07890625,177578.50442708333,201516.22530062727,178217.93251187276,3676.639956787083,4562.55483938329,50.68664103915514
2024-11-05,192851.6875,198441.59148550726,191753.67064570394,193250.96635610767,3560310,190281.33046875,177916.01536458332,201724.26647993247,178838.39445756754,3626.597100592393,4375.363291625111,52.93351012428905
2024-11-06,195447.0,198840.87027579162,192352.58886619,197343.57456588355,3460361,191169.72578125,178580.79583333334,201159.73735498876,181179.71420751122,3753.094468524301,4250.909527004949,49.86111023544843
2024-11-07,195447.0,197942.49284984678,192751.86772216548,197044.11542390194,2976546,191623.90546875,179119.34791666668,201519.36276720633,181728.44817029365,3809.4317856387643,4162.613978731712,56.714059094017024
